대여일자,남성,여성,내국인,비회원,1920~1929,1930~1939,1940~1949,1950~1959,1960~1969,1970~1979,1980~1989,1990~1999,2000~2009,2010~2019,대여,기타회원,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),전운량(10분위),지면온도(°C),1시간평균 미세먼지농도(㎍/㎥)
2022-08-04 09:00:00,2219.0,1568.0,3787.0,0.0,0.0,1.0,12.0,99.0,309.0,552.0,829.0,1586.0,399.0,0.0,3787.0,2295,28.0,,2.9,84,,5,32.0,16
2022-08-04 11:00:00,1895.0,1192.0,3087.0,0.0,0.0,3.0,9.0,73.0,292.0,509.0,662.0,1113.0,425.0,0.0,3087.0,1889,30.1,,2.4,74,,3,38.5,19
2022-08-04 12:00:00,1931.0,1327.0,3258.0,0.0,0.0,1.0,8.0,57.0,289.0,431.0,683.0,1214.0,575.0,0.0,3258.0,2047,31.1,,2.6,68,,4,41.6,22
2022-08-04 13:00:00,1908.0,1209.0,3117.0,0.0,0.0,4.0,17.0,59.0,249.0,438.0,597.0,1164.0,589.0,0.0,3117.0,1898,31.8,,2.4,69,,4,42.3,23
2022-08-04 14:00:00,1720.0,1118.0,2838.0,0.0,0.0,7.0,9.0,67.0,237.0,397.0,543.0,1018.0,558.0,1.0,2838.0,1872,31.9,,2.4,68,,3,40.0,32
2022-08-04 15:00:00,1942.0,1218.0,3160.0,0.0,0.0,3.0,17.0,78.0,258.0,469.0,558.0,1126.0,647.0,1.0,3160.0,1989,32.5,,3.2,66,,3,41.8,23
2022-08-04 16:00:00,2528.0,1547.0,4075.0,0.0,0.0,4.0,14.0,101.0,369.0,593.0,778.0,1396.0,818.0,0.0,4075.0,2616,32.5,,3.3,67,,3,39.3,28
2022-08-04 17:00:00,4283.0,2558.0,6841.0,0.0,0.0,7.0,17.0,122.0,551.0,1026.0,1446.0,2565.0,1104.0,2.0,6841.0,4157,32.1,,3.2,67,,3,36.0,35
2022-08-04 18:00:00,5981.0,4066.0,10047.0,0.0,0.0,4.0,17.0,133.0,661.0,1461.0,2441.0,4278.0,1049.0,1.0,10047.0,6398,31.3,,3.0,70,,2,33.3,27
2022-08-04 19:00:00,4241.0,3161.0,7401.0,1.0,1.0,4.0,13.0,117.0,508.0,1032.0,1604.0,3114.0,1009.0,0.0,7402.0,4736,30.0,,3.2,72,,2,28.3,17
2022-08-04 23:00:00,2205.0,912.0,3117.0,0.0,0.0,1.0,4.0,32.0,153.0,281.0,514.0,1368.0,759.0,3.0,3117.0,2058,27.5,,1.6,84,,3,25.4,8
2022-08-05 00:00:00,1716.0,540.0,2256.0,0.0,0.0,4.0,6.0,29.0,217.0,253.0,334.0,861.0,551.0,1.0,2256.0,1454,27.2,,1.5,86,,2,25.4,17
2022-08-05 01:00:00,1212.0,331.0,1543.0,0.0,0.0,0.0,3.0,36.0,169.0,176.0,220.0,571.0,367.0,0.0,1543.0,1010,27.1,,1.8,87,,0,25.5,7
2022-08-05 02:00:00,696.0,182.0,878.0,0.0,0.0,1.0,2.0,29.0,132.0,103.0,130.0,304.0,177.0,0.0,878.0,650,27.1,,2.2,87,,0,26.0,12
2022-08-05 03:00:00,436.0,102.0,538.0,0.0,0.0,0.0,1.0,21.0,95.0,77.0,74.0,172.0,96.0,2.0,538.0,312,27.1,,1.8,86,,8,26.2,13
2022-08-05 04:00:00,336.0,93.0,429.0,0.0,0.0,0.0,1.0,24.0,75.0,84.0,82.0,91.0,72.0,0.0,429.0,271,27.2,0.0,1.7,87,,8,26.3,20
2022-08-05 05:00:00,580.0,283.0,863.0,0.0,0.0,3.0,6.0,56.0,133.0,154.0,172.0,249.0,89.0,0.0,863.0,535,27.2,,2.3,88,,9,26.3,23
2022-08-05 06:00:00,1368.0,628.0,1996.0,0.0,0.0,3.0,12.0,82.0,258.0,391.0,514.0,608.0,128.0,0.0,1996.0,1130,27.2,,1.4,88,,8,26.2,18
2022-08-05 07:00:00,2844.0,1441.0,4285.0,0.0,0.0,4.0,5.0,95.0,431.0,828.0,1125.0,1480.0,317.0,0.0,4285.0,2565,27.3,,1.8,87,,7,27.7,14
2022-08-05 08:00:00,4104.0,2663.0,6767.0,0.0,0.0,7.0,12.0,80.0,508.0,1085.0,1690.0,2986.0,399.0,0.0,6767.0,4278,27.8,,1.3,86,,8,29.0,9
2022-08-05 09:00:00,2031.0,1367.0,3398.0,0.0,0.0,1.0,14.0,73.0,293.0,508.0,744.0,1394.0,369.0,0.0,3398.0,2064,28.4,,2.2,83,,9,30.9,12
2022-08-05 10:00:00,1462.0,1071.0,2533.0,0.0,0.0,1.0,17.0,67.0,264.0,353.0,495.0,944.0,392.0,0.0,2533.0,1508,28.9,0.0,2.4,82,,9,31.8,20
2022-08-05 11:00:00,1864.0,1279.0,3143.0,0.0,0.0,2.0,16.0,65.0,286.0,468.0,695.0,1122.0,489.0,0.0,3143.0,1794,30.1,,3.6,78,,8,38.6,14
2022-08-05 12:00:00,2039.0,1290.0,3329.0,0.0,0.0,2.0,6.0,76.0,280.0,511.0,695.0,1144.0,611.0,2.0,3329.0,2011,31.2,,2.7,70,,8,40.1,16
2022-08-05 13:00:00,1816.0,1171.0,2987.0,0.0,0.0,3.0,10.0,42.0,231.0,424.0,602.0,1118.0,557.0,0.0,2987.0,1927,31.7,,3.7,68,,6,44.4,32
2022-08-05 14:00:00,1738.0,1118.0,2856.0,0.0,0.0,3.0,9.0,58.0,229.0,388.0,550.0,1051.0,567.0,1.0,2856.0,1883,32.3,,3.2,65,,5,46.1,23
2022-08-05 15:00:00,1929.0,1190.0,3119.0,0.0,0.0,6.0,5.0,72.0,251.0,424.0,584.0,1141.0,635.0,0.0,3119.0,1993,32.5,,3.4,62,,3,45.4,22
2022-08-05 16:00:00,2590.0,1590.0,4179.0,1.0,0.0,2.0,10.0,87.0,322.0,645.0,806.0,1470.0,837.0,0.0,4180.0,2614,32.2,,4.2,62,,3,42.4,29
2022-08-05 17:00:00,4293.0,2541.0,6834.0,0.0,0.0,2.0,11.0,90.0,514.0,1064.0,1551.0,2514.0,1086.0,1.0,6834.0,4402,31.7,,4.2,64,,5,38.7,27
2022-08-05 18:00:00,5852.0,3782.0,9634.0,0.0,2.0,8.0,19.0,135.0,677.0,1418.0,2356.0,3915.0,1100.0,2.0,9634.0,6181,31.5,,2.6,65,,2,34.4,31
2022-08-05 19:00:00,4164.0,2779.0,6943.0,0.0,1.0,3.0,15.0,95.0,513.0,1035.0,1477.0,2870.0,931.0,3.0,6943.0,4471,30.4,,2.8,67,,5,30.4,20
2022-08-05 20:00:00,3591.0,2575.0,6166.0,0.0,0.0,1.0,3.0,56.0,424.0,786.0,1344.0,2474.0,1072.0,4.0,6166.0,3801,29.6,,2.5,70,,2,28.6,10
2022-08-05 21:00:00,3351.0,2444.0,5795.0,0.0,0.0,0.0,1.0,50.0,357.0,683.0,1063.0,2504.0,1133.0,3.0,5795.0,3712,29.0,,2.8,75,,3,27.9,6
2022-08-05 22:00:00,3142.0,2013.0,5155.0,0.0,0.0,0.0,3.0,47.0,242.0,502.0,840.0,2146.0,1375.0,0.0,5155.0,3330,28.7,,2.4,80,,4,28.0,11
2022-08-05 23:00:00,2274.0,1134.0,3408.0,0.0,0.0,2.0,5.0,22.0,174.0,291.0,535.0,1483.0,895.0,0.0,3408.0,2346,28.5,,2.1,82,,3,27.9,20
2022-08-06 00:00:00,1934.0,684.0,2618.0,0.0,0.0,4.0,2.0,40.0,171.0,224.0,426.0,1114.0,634.0,2.0,2618.0,1804,28.3,,2.0,84,,8,27.7,22
2022-08-06 01:00:00,1481.0,479.0,1960.0,0.0,0.0,4.0,1.0,41.0,171.0,196.0,276.0,822.0,448.0,1.0,1960.0,1309,28.1,,1.5,85,,4,27.7,17
2022-08-06 02:00:00,1033.0,258.0,1291.0,0.0,0.0,3.0,2.0,28.0,157.0,154.0,169.0,469.0,308.0,1.0,1291.0,821,27.9,,2.1,85,,6,27.4,26
2022-08-06 03:00:00,601.0,146.0,747.0,0.0,0.0,0.0,2.0,20.0,101.0,103.0,108.0,279.0,133.0,1.0,747.0,516,27.8,,0.6,86,,6,27.0,21
2022-08-06 04:00:00,475.0,98.0,573.0,0.0,0.0,0.0,0.0,24.0,79.0,97.0,92.0,185.0,96.0,0.0,573.0,384,27.7,,2.1,86,,7,27.0,15
2022-08-06 05:00:00,500.0,192.0,692.0,0.0,0.0,1.0,4.0,43.0,115.0,122.0,121.0,205.0,81.0,0.0,692.0,414,27.4,,2.3,87,,7,26.4,25
2022-08-06 06:00:00,735.0,383.0,1118.0,0.0,0.0,1.0,14.0,53.0,192.0,214.0,209.0,329.0,106.0,0.0,1118.0,644,27.4,,2.2,88,,8,26.9,22
2022-08-06 07:00:00,959.0,582.0,1541.0,0.0,0.0,3.0,2.0,56.0,204.0,294.0,290.0,509.0,183.0,0.0,1541.0,1053,27.5,,2.2,87,,8,27.7,19
2022-08-06 08:00:00,1573.0,992.0,2565.0,0.0,0.0,1.0,18.0,73.0,249.0,458.0,522.0,956.0,286.0,2.0,2565.0,1549,28.2,,2.1,86,,8,30.3,19
2022-08-06 09:00:00,1759.0,1275.0,3034.0,0.0,0.0,3.0,7.0,72.0,265.0,476.0,661.0,1144.0,406.0,0.0,3034.0,1887,28.8,,2.5,81,,9,32.1,12
2022-08-06 10:00:00,1796.0,1305.0,3101.0,0.0,0.0,2.0,16.0,69.0,255.0,493.0,677.0,1203.0,386.0,0.0,3101.0,2015,28.8,,2.9,80,,9,30.8,33
2022-08-06 11:00:00,1535.0,913.0,2448.0,0.0,0.0,1.0,3.0,39.0,191.0,356.0,512.0,1020.0,325.0,1.0,2448.0,1570,29.6,0.0,1.7,78,,10,32.7,28
2022-08-06 12:00:00,1546.0,953.0,2499.0,0.0,0.0,1.0,7.0,63.0,198.0,366.0,524.0,991.0,346.0,1.0,2499.0,1637,28.5,11.4,0.7,89,,10,29.4,79
2022-08-06 15:00:00,1827.0,1142.0,2969.0,0.0,0.0,5.0,7.0,58.0,232.0,440.0,542.0,1114.0,570.0,0.0,2969.0,1970,30.0,,1.9,81,,9,32.0,27
2022-08-06 16:00:00,2373.0,1336.0,3709.0,0.0,0.0,3.0,5.0,74.0,286.0,521.0,751.0,1378.0,687.0,1.0,3709.0,2204,29.6,2.2,0.5,85,,9,32.1,58
2022-08-06 17:00:00,2756.0,1601.0,4357.0,0.0,0.0,4.0,9.0,83.0,340.0,587.0,878.0,1662.0,792.0,1.0,4357.0,2766,30.1,,0.5,83,,9,32.4,65
2022-08-06 18:00:00,2872.0,1683.0,4555.0,0.0,0.0,2.0,8.0,92.0,351.0,616.0,823.0,1728.0,928.0,6.0,4555.0,2847,30.0,,2.1,83,,9,30.2,28
2022-08-06 19:00:00,2699.0,1703.0,4402.0,0.0,0.0,2.0,5.0,68.0,348.0,607.0,858.0,1784.0,728.0,2.0,4402.0,2821,29.6,,2.1,84,,10,28.7,52
2022-08-06 20:00:00,2620.0,1783.0,4403.0,0.0,0.0,2.0,6.0,53.0,231.0,535.0,883.0,1836.0,856.0,1.0,4403.0,2766,29.3,,0.1,85,,10,28.1,39
2022-08-06 21:00:00,2324.0,1503.0,3827.0,0.0,1.0,0.0,5.0,39.0,209.0,405.0,737.0,1586.0,843.0,0.0,3827.0,2435,29.0,,0.7,86,,9,27.6,44
2022-08-06 22:00:00,2055.0,1163.0,3217.0,1.0,0.0,2.0,4.0,25.0,145.0,301.0,454.0,1385.0,902.0,0.0,3218.0,2146,28.8,,1.8,87,,6,27.5,29
2022-08-06 23:00:00,1743.0,771.0,2514.0,0.0,0.0,0.0,3.0,30.0,130.0,187.0,408.0,1088.0,667.0,0.0,2514.0,1660,28.5,,1.3,88,,2,26.8,47
2022-08-07 00:00:00,1663.0,571.0,2234.0,0.0,0.0,0.0,2.0,22.0,148.0,178.0,314.0,1006.0,563.0,0.0,2234.0,1426,28.2,,0.9,88,,0,26.5,28
2022-08-07 01:00:00,1115.0,361.0,1476.0,0.0,0.0,2.0,0.0,31.0,122.0,130.0,223.0,611.0,357.0,0.0,1476.0,993,27.9,,0.3,89,,5,26.2,37
2022-08-07 02:00:00,780.0,194.0,974.0,0.0,0.0,0.0,0.0,25.0,117.0,98.0,125.0,388.0,218.0,1.0,974.0,686,27.7,,1.3,89,,2,26.1,41
2022-08-07 03:00:00,538.0,135.0,673.0,0.0,0.0,0.0,0.0,17.0,88.0,64.0,101.0,257.0,146.0,0.0,673.0,428,27.5,,0.8,89,,2,25.9,26
2022-08-07 04:00:00,383.0,80.0,463.0,0.0,0.0,0.0,1.0,9.0,67.0,78.0,73.0,155.0,80.0,0.0,463.0,310,27.2,,0.8,90,,8,26.2,26
2022-08-07 05:00:00,378.0,136.0,514.0,0.0,0.0,1.0,8.0,29.0,93.0,77.0,80.0,144.0,82.0,0.0,514.0,309,27.3,,1.2,90,,7,26.3,26
2022-08-07 06:00:00,517.0,275.0,792.0,0.0,0.0,1.0,4.0,41.0,139.0,148.0,141.0,239.0,79.0,0.0,792.0,480,27.3,,1.2,89,,8,26.6,24
2022-08-07 07:00:00,766.0,411.0,1177.0,0.0,0.0,1.0,5.0,48.0,171.0,228.0,219.0,366.0,139.0,0.0,1177.0,748,27.6,,1.0,88,,6,27.7,16
2022-08-07 08:00:00,965.0,525.0,1490.0,0.0,0.0,0.0,8.0,48.0,202.0,273.0,265.0,511.0,180.0,1.0,1490.0,931,28.2,,2.4,86,,9,29.4,21
2022-08-07 09:00:00,1165.0,715.0,1880.0,0.0,0.0,0.0,8.0,52.0,184.0,293.0,320.0,726.0,297.0,0.0,1880.0,1181,28.1,0.9,1.6,86,,9,29.0,13
2022-08-07 10:00:00,1333.0,804.0,2137.0,0.0,0.0,1.0,7.0,64.0,215.0,322.0,439.0,824.0,265.0,0.0,2137.0,1369,28.3,0.0,1.1,85,,9,29.9,27
2022-08-07 11:00:00,1505.0,1002.0,2507.0,0.0,0.0,0.0,12.0,53.0,182.0,389.0,531.0,992.0,348.0,0.0,2507.0,1594,28.6,,1.9,84,,10,29.7,17
2022-08-07 12:00:00,1914.0,1176.0,3090.0,0.0,0.0,1.0,5.0,61.0,221.0,392.0,626.0,1265.0,519.0,0.0,3090.0,2007,28.8,,2.4,82,,10,29.6,25
2022-08-07 13:00:00,1938.0,1187.0,3125.0,0.0,0.0,0.0,6.0,44.0,190.0,444.0,609.0,1277.0,554.0,0.0,3125.0,1973,30.6,,2.9,78,,9,34.7,25
2022-08-07 14:00:00,2087.0,1212.0,3299.0,0.0,0.0,2.0,7.0,54.0,239.0,446.0,604.0,1384.0,561.0,1.0,3299.0,2128,31.6,,3.3,76,,8,35.6,44
2022-08-07 15:00:00,2283.0,1464.0,3747.0,0.0,0.0,0.0,6.0,51.0,273.0,501.0,748.0,1531.0,634.0,2.0,3747.0,2450,31.4,,3.5,74,,10,32.1,44
2022-08-07 16:00:00,2527.0,1611.0,4138.0,0.0,0.0,4.0,10.0,63.0,298.0,561.0,793.0,1667.0,737.0,2.0,4138.0,2567,30.9,,5.2,72,,9,30.9,39
2022-08-07 17:00:00,2897.0,1910.0,4807.0,0.0,1.0,0.0,5.0,81.0,313.0,652.0,999.0,1898.0,858.0,0.0,4807.0,3061,30.6,,3.4,76,,10,30.7,28
2022-08-07 18:00:00,3020.0,2080.0,5100.0,0.0,1.0,1.0,10.0,72.0,333.0,656.0,1003.0,2131.0,892.0,1.0,5100.0,3183,30.1,,5.3,74,,9,29.5,19
2022-08-07 19:00:00,2912.0,2034.0,4946.0,0.0,0.0,0.0,10.0,58.0,317.0,563.0,950.0,2163.0,882.0,2.0,4946.0,3227,29.6,,4.2,76,,10,28.0,13
2022-08-07 20:00:00,2803.0,2005.0,4808.0,0.0,0.0,3.0,7.0,52.0,244.0,540.0,880.0,2129.0,952.0,1.0,4808.0,3175,29.4,,3.1,78,,10,27.6,20
2022-08-07 21:00:00,2120.0,1394.0,3514.0,0.0,0.0,0.0,5.0,34.0,177.0,342.0,619.0,1559.0,777.0,1.0,3514.0,2321,29.2,0.0,4.0,78,,9,27.2,20
2022-08-07 22:00:00,1027.0,479.0,1506.0,0.0,0.0,0.0,0.0,9.0,75.0,147.0,220.0,591.0,464.0,0.0,1506.0,902,28.9,0.0,3.9,81,,10,27.0,20
2022-08-07 23:00:00,830.0,287.0,1117.0,0.0,0.0,0.0,0.0,13.0,70.0,73.0,146.0,491.0,324.0,0.0,1117.0,750,28.6,0.0,4.0,84,,10,27.0,29
2022-08-08 00:00:00,973.0,301.0,1274.0,0.0,0.0,2.0,0.0,12.0,66.0,91.0,127.0,544.0,431.0,0.0,1274.0,820,28.4,0.0,4.0,85,,10,27.0,31
2022-08-08 01:00:00,679.0,204.0,883.0,0.0,0.0,0.0,0.0,18.0,84.0,88.0,104.0,332.0,257.0,0.0,883.0,571,28.4,0.0,4.1,84,,10,26.9,24
2022-08-08 02:00:00,474.0,120.0,594.0,0.0,0.0,3.0,1.0,18.0,54.0,56.0,82.0,227.0,152.0,1.0,594.0,393,28.3,0.0,3.1,84,,10,26.9,26
2022-08-08 03:00:00,365.0,68.0,433.0,0.0,0.0,2.0,0.0,13.0,50.0,55.0,64.0,134.0,115.0,0.0,433.0,237,28.3,,3.7,85,,10,26.8,33
2022-08-08 04:00:00,310.0,79.0,389.0,0.0,0.0,0.0,0.0,20.0,60.0,69.0,69.0,104.0,67.0,0.0,389.0,218,28.2,,4.4,84,,10,26.7,35
2022-08-08 05:00:00,363.0,123.0,486.0,0.0,0.0,0.0,5.0,27.0,71.0,87.0,109.0,148.0,39.0,0.0,486.0,270,28.2,0.0,3.7,83,,10,26.6,32
2022-08-08 06:00:00,275.0,75.0,350.0,0.0,0.0,0.0,0.0,18.0,45.0,78.0,82.0,93.0,33.0,0.0,350.0,164,27.7,0.1,3.9,86,,10,26.4,25
2022-08-08 07:00:00,542.0,181.0,723.0,0.0,0.0,1.0,4.0,27.0,71.0,137.0,174.0,256.0,52.0,1.0,723.0,444,27.3,0.8,3.7,89,,10,26.4,25
2022-08-08 08:00:00,585.0,260.0,845.0,0.0,0.0,2.0,4.0,20.0,51.0,150.0,217.0,348.0,53.0,0.0,845.0,490,27.2,0.6,3.5,91,,10,26.7,20
2022-08-08 09:00:00,691.0,413.0,1104.0,0.0,0.0,1.0,8.0,24.0,109.0,160.0,230.0,417.0,155.0,0.0,1104.0,630,27.3,1.3,4.5,91,,10,26.8,19
2022-08-08 10:00:00,718.0,480.0,1198.0,0.0,0.0,2.0,7.0,37.0,129.0,188.0,226.0,423.0,186.0,0.0,1198.0,773,27.4,0.3,5.7,90,,10,27.2,21
2022-08-08 11:00:00,707.0,400.0,1107.0,0.0,0.0,1.0,6.0,28.0,130.0,152.0,242.0,384.0,164.0,0.0,1107.0,700,27.8,0.2,4.2,89,,10,27.1,12
2022-08-08 12:00:00,82.0,20.0,102.0,0.0,0.0,1.0,0.0,3.0,12.0,14.0,24.0,24.0,24.0,0.0,102.0,67,28.0,0.0,6.6,88,,10,26.7,26
2022-08-08 13:00:00,64.0,18.0,82.0,0.0,0.0,0.0,2.0,4.0,9.0,13.0,17.0,14.0,23.0,0.0,82.0,50,25.6,31.3,4.1,94,,10,,32
2022-08-08 20:00:00,260.0,100.0,360.0,0.0,0.0,1.0,0.0,8.0,35.0,59.0,83.0,118.0,56.0,0.0,360.0,223,26.2,0.1,1.8,97,,10,25.9,9
2022-08-09 08:00:00,38.0,15.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,24.0,5.0,0.0,53.0,52,25.7,,1.2,96,,10,26.5,4
2022-08-09 09:00:00,16.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,11.0,1.0,0.0,27.0,25,25.6,0.0,1.7,95,,10,27.0,4
2022-08-09 11:00:00,,,,,,,,,,,,,,,,2,25.6,6.4,3.8,95,,10,26.0,18
2022-08-09 12:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,25.3,7.3,3.0,95,,10,26.0,10
2022-08-09 13:00:00,,,,,,,,,,,,,,,,3,25.3,14.1,2.9,96,,10,25.3,5
2022-08-09 14:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,25.5,2.9,2.7,96,,10,26.6,18
2022-08-09 15:00:00,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,8,26.1,1.1,2.9,96,,10,26.8,8
2022-08-09 16:00:00,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,6.0,6,26.5,0.2,3.9,94,,10,26.6,21
2022-08-09 17:00:00,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,1,26.4,3.3,3.8,95,,10,26.0,21
2022-08-09 18:00:00,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,8,26.0,22.1,3.0,95,,10,25.5,18
2022-08-10 04:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,21.5,,2.3,97,,10,22.2,10
2022-08-10 05:00:00,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,10.0,10,21.4,,1.4,96,,10,22.1,6
2022-08-10 06:00:00,98.0,48.0,146.0,0.0,0.0,0.0,1.0,3.0,16.0,31.0,49.0,41.0,5.0,0.0,146.0,95,21.5,0.0,0.6,96,,10,22.3,9
2022-08-10 07:00:00,2021.0,871.0,2892.0,0.0,0.0,4.0,7.0,82.0,302.0,545.0,788.0,973.0,190.0,0.0,2892.0,1749,21.6,0.0,1.1,97,,10,22.5,13
2022-08-10 08:00:00,3672.0,2160.0,5832.0,0.0,0.0,2.0,9.0,84.0,416.0,969.0,1530.0,2516.0,304.0,1.0,5832.0,3627,22.1,,0.2,96,,7,24.1,21
2022-08-10 09:00:00,2117.0,1441.0,3558.0,0.0,0.0,4.0,18.0,70.0,265.0,549.0,746.0,1510.0,395.0,1.0,3558.0,2147,22.9,,1.2,95,,8,26.3,11
2022-08-10 10:00:00,1558.0,1143.0,2701.0,0.0,0.0,3.0,17.0,76.0,278.0,404.0,546.0,998.0,379.0,0.0,2701.0,1634,24.2,,0.7,90,,7,29.9,14
2022-08-10 11:00:00,1916.0,1243.0,3159.0,0.0,0.0,6.0,10.0,100.0,319.0,467.0,699.0,1124.0,434.0,0.0,3159.0,1923,25.9,,0.7,82,,7,36.0,15
2022-08-10 12:00:00,2095.0,1426.0,3521.0,0.0,0.0,2.0,18.0,79.0,335.0,514.0,754.0,1238.0,581.0,0.0,3521.0,2231,26.9,,1.5,74,,7,35.7,34
2022-08-10 13:00:00,1998.0,1345.0,3343.0,0.0,0.0,3.0,17.0,77.0,258.0,505.0,659.0,1199.0,624.0,0.0,3343.0,2144,27.8,,1.8,73,,7,37.0,26
2022-08-10 14:00:00,2083.0,1322.0,3405.0,0.0,0.0,5.0,16.0,87.0,344.0,511.0,611.0,1201.0,629.0,1.0,3405.0,2158,28.2,,2.6,70,,8,34.6,32
2022-08-10 15:00:00,2248.0,1491.0,3739.0,0.0,0.0,6.0,9.0,94.0,336.0,565.0,649.0,1343.0,737.0,0.0,3739.0,2333,28.7,,2.6,68,,8,35.0,22
2022-08-10 16:00:00,2742.0,1677.0,4419.0,0.0,0.0,5.0,14.0,118.0,445.0,650.0,804.0,1511.0,871.0,0.0,4419.0,2761,27.6,,3.9,74,,10,30.9,30
2022-08-10 17:00:00,4199.0,2467.0,6666.0,0.0,0.0,3.0,13.0,121.0,542.0,1029.0,1446.0,2490.0,1016.0,1.0,6666.0,4078,26.2,,2.5,78,,10,28.7,46
2022-08-10 18:00:00,5775.0,3631.0,9406.0,0.0,0.0,3.0,8.0,119.0,667.0,1525.0,2233.0,3894.0,953.0,2.0,9406.0,5898,26.0,,1.1,79,,10,27.8,11
2022-08-10 19:00:00,3284.0,2119.0,5402.0,1.0,1.0,2.0,8.0,74.0,375.0,819.0,1219.0,2198.0,706.0,0.0,5403.0,3368,25.7,,2.5,79,,9,26.2,12
2022-08-10 20:00:00,2997.0,1913.0,4910.0,0.0,0.0,0.0,9.0,54.0,297.0,637.0,1080.0,2130.0,702.0,1.0,4910.0,3238,25.4,0.0,0.6,81,,10,25.8,22
2022-08-10 21:00:00,1666.0,949.0,2614.0,1.0,0.0,1.0,4.0,31.0,157.0,305.0,515.0,1093.0,509.0,0.0,2615.0,1662,25.3,,0.8,82,,10,25.4,21
2022-08-10 22:00:00,659.0,224.0,883.0,0.0,0.0,0.0,0.0,12.0,44.0,107.0,138.0,318.0,263.0,1.0,883.0,489,24.7,0.1,1.1,90,,10,25.1,24
2022-08-10 23:00:00,348.0,89.0,437.0,0.0,0.0,0.0,0.0,3.0,37.0,43.0,81.0,162.0,111.0,0.0,437.0,286,24.3,0.5,0.4,92,,10,24.9,19
2022-08-11 00:00:00,562.0,150.0,712.0,0.0,0.0,0.0,2.0,8.0,70.0,83.0,110.0,252.0,187.0,0.0,712.0,450,24.0,1.2,0.5,92,,10,24.6,14
2022-08-11 01:00:00,253.0,49.0,302.0,0.0,0.0,0.0,2.0,10.0,39.0,42.0,40.0,108.0,61.0,0.0,302.0,204,24.0,0.0,0.4,90,,10,24.6,14
2022-08-11 02:00:00,95.0,14.0,109.0,0.0,0.0,0.0,1.0,3.0,23.0,22.0,11.0,30.0,19.0,0.0,109.0,64,23.8,2.1,0.9,94,,10,24.2,22
2022-08-11 03:00:00,101.0,13.0,114.0,0.0,0.0,0.0,0.0,5.0,27.0,14.0,15.0,29.0,24.0,0.0,114.0,73,23.8,2.9,1.1,94,,10,24.1,12
2022-08-11 04:00:00,21.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,3.0,5.0,0.0,22.0,18,23.7,5.2,2.0,95,,10,23.6,10
2022-08-11 05:00:00,57.0,12.0,69.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,27.0,17.0,5.0,1.0,69.0,39,23.5,23.9,1.5,95,,10,23.1,6
2022-08-11 06:00:00,422.0,138.0,560.0,0.0,0.0,1.0,2.0,25.0,75.0,122.0,143.0,165.0,26.0,0.0,560.0,310,23.4,3.6,1.2,95,,10,23.4,3
2022-08-11 07:00:00,957.0,353.0,1310.0,0.0,0.0,2.0,4.0,37.0,120.0,255.0,335.0,447.0,110.0,0.0,1310.0,722,23.5,0.0,0.6,95,,10,23.8,5
2022-08-11 08:00:00,1788.0,957.0,2745.0,0.0,0.0,2.0,9.0,46.0,172.0,447.0,688.0,1233.0,147.0,0.0,2745.0,1637,23.4,0.3,1.8,96,,10,24.0,10
2022-08-11 09:00:00,1465.0,970.0,2435.0,0.0,0.0,2.0,8.0,58.0,236.0,399.0,502.0,949.0,281.0,0.0,2435.0,1333,23.9,0.8,1.6,95,,10,26.0,20
2022-08-11 10:00:00,1208.0,839.0,2047.0,0.0,0.0,2.0,11.0,59.0,221.0,302.0,455.0,725.0,271.0,0.0,2047.0,1200,24.2,0.0,1.7,93,,10,26.5,12
2022-08-11 11:00:00,1407.0,837.0,2244.0,0.0,0.0,7.0,10.0,62.0,256.0,355.0,496.0,752.0,306.0,0.0,2244.0,1321,24.7,,1.9,91,,10,27.9,16
2022-08-11 12:00:00,1339.0,771.0,2110.0,0.0,0.0,3.0,12.0,54.0,207.0,322.0,402.0,705.0,404.0,0.0,2110.0,1244,25.1,0.0,2.3,87,,10,28.2,14
